,region,age,type of kindergarten,contents,year,value
5589,Surnadal,Unknown age,Municipal,Children,2019,0
5590,Surnadal,Unknown age,County authorities/Government,Children,2019,0
5591,Surnadal,Unknown age,Private,Children,2019,0
5592,Smøla,0 years,Municipal,Children,2019,0
5593,Smøla,0 years,County authorities/Government,Children,2019,0
5594,Smøla,0 years,Private,Children,2019,0
5595,Smøla,1 year,Municipal,Children,2019,18
5596,Smøla,1 year,County authorities/Government,Children,2019,0
5597,Smøla,1 year,Private,Children,2019,0
5598,Smøla,2 years,Municipal,Children,2019,17
5599,Smøla,2 years,County authorities/Government,Children,2019,0
5600,Smøla,2 years,Private,Children,2019,0
5601,Smøla,3 years,Municipal,Children,2019,18
5602,Smøla,3 years,County authorities/Government,Children,2019,0
5603,Smøla,3 years,Private,Children,2019,0
5604,Smøla,4 years,Municipal,Children,2019,15
5605,Smøla,4 years,County authorities/Government,Children,2019,0
5606,Smøla,4 years,Private,Children,2019,0
5607,Smøla,5 years,Municipal,Children,2019,16
5608,Smøla,5 years,County authorities/Government,Children,2019,0
5609,Smøla,5 years,Private,Children,2019,0
5610,Smøla,6 years,Municipal,Children,2019,0
5611,Smøla,6 years,County authorities/Government,Children,2019,0
5612,Smøla,6 years,Private,Children,2019,0
5613,Smøla,Unknown age,Municipal,Children,2019,0
5614,Smøla,Unknown age,County authorities/Government,Children,2019,0
5615,Smøla,Unknown age,Private,Children,2019,0
5616,Aure,0 years,Municipal,Children,2019,0
5617,Aure,0 years,County authorities/Government,Children,2019,0
5618,Aure,0 years,Private,Children,2019,0
5619,Aure,1 year,Municipal,Children,2019,16
5620,Aure,1 year,County authorities/Government,Children,2019,0
5621,Aure,1 year,Private,Children,2019,5
5622,Aure,2 years,Municipal,Children,2019,26
5623,Aure,2 years,County authorities/Government,Children,2019,0
5624,Aure,2 years,Private,Children,2019,4
5625,Aure,3 years,Municipal,Children,2019,28
5626,Aure,3 years,County authorities/Government,Children,2019,0
5627,Aure,3 years,Private,Children,2019,4
5628,Aure,4 years,Municipal,Children,2019,25
5629,Aure,4 years,County authorities/Government,Children,2019,0
5630,Aure,4 years,Private,Children,2019,5
5631,Aure,5 years,Municipal,Children,2019,26
5632,Aure,5 years,County authorities/Government,Children,2019,0
5633,Aure,5 years,Private,Children,2019,2
5634,Aure,6 years,Municipal,Children,2019,1
5635,Aure,6 years,County authorities/Government,Children,2019,0
5636,Aure,6 years,Private,Children,2019,0
5637,Aure,Unknown age,Municipal,Children,2019,0
5638,Aure,Unknown age,County authorities/Government,Children,2019,0
5639,Aure,Unknown age,Private,Children,2019,0
5640,Volda,0 years,Municipal,Children,2019,3
5641,Volda,0 years,County authorities/Government,Children,2019,0
5642,Volda,0 years,Private,Children,2019,6
5643,Volda,1 year,Municipal,Children,2019,58
5644,Volda,1 year,County authorities/Government,Children,2019,0
5645,Volda,1 year,Private,Children,2019,54
5646,Volda,2 years,Municipal,Children,2019,59
5647,Volda,2 years,County authorities/Government,Children,2019,0
5648,Volda,2 years,Private,Children,2019,43
5649,Volda,3 years,Municipal,Children,2019,74
5650,Volda,3 years,County authorities/Government,Children,2019,0
5651,Volda,3 years,Private,Children,2019,50
5652,Volda,4 years,Municipal,Children,2019,54
5653,Volda,4 years,County authorities/Government,Children,2019,0
5654,Volda,4 years,Private,Children,2019,48
5655,Volda,5 years,Municipal,Children,2019,46
5656,Volda,5 years,County authorities/Government,Children,2019,0
5657,Volda,5 years,Private,Children,2019,47
5658,Volda,6 years,Municipal,Children,2019,0
5659,Volda,6 years,County authorities/Government,Children,2019,0
5660,Volda,6 years,Private,Children,2019,0
5661,Volda,Unknown age,Municipal,Children,2019,0
5662,Volda,Unknown age,County authorities/Government,Children,2019,0
5663,Volda,Unknown age,Private,Children,2019,0
5664,Fjord,0 years,Municipal,Children,2019,0
5665,Fjord,0 years,County authorities/Government,Children,2019,0
5666,Fjord,0 years,Private,Children,2019,0
5667,Fjord,1 year,Municipal,Children,2019,13
5668,Fjord,1 year,County authorities/Government,Children,2019,0
5669,Fjord,1 year,Private,Children,2019,0
5670,Fjord,2 years,Municipal,Children,2019,18
5671,Fjord,2 years,County authorities/Government,Children,2019,0
5672,Fjord,2 years,Private,Children,2019,0
5673,Fjord,3 years,Municipal,Children,2019,18
5674,Fjord,3 years,County authorities/Government,Children,2019,0
5675,Fjord,3 years,Private,Children,2019,0
5676,Fjord,4 years,Municipal,Children,2019,12
5677,Fjord,4 years,County authorities/Government,Children,2019,0
5678,Fjord,4 years,Private,Children,2019,0
5679,Fjord,5 years,Municipal,Children,2019,20
5680,Fjord,5 years,County authorities/Government,Children,2019,0
5681,Fjord,5 years,Private,Children,2019,0
5682,Fjord,6 years,Municipal,Children,2019,0
5683,Fjord,6 years,County authorities/Government,Children,2019,0
5684,Fjord,6 years,Private,Children,2019,0
5685,Fjord,Unknown age,Municipal,Children,2019,0
5686,Fjord,Unknown age,County authorities/Government,Children,2019,0
5687,Fjord,Unknown age,Private,Children,2019,0
5688,Hustadvika,0 years,Municipal,Children,2019,1
5689,Hustadvika,0 years,County authorities/Government,Children,2019,0
5690,Hustadvika,0 years,Private,Children,2019,2
5691,Hustadvika,1 year,Municipal,Children,2019,51
5692,Hustadvika,1 year,County authorities/Government,Children,2019,0
5693,Hustadvika,1 year,Private,Children,2019,55
5694,Hustadvika,2 years,Municipal,Children,2019,81
5695,Hustadvika,2 years,County authorities/Government,Children,2019,0
5696,Hustadvika,2 years,Private,Children,2019,68
5697,Hustadvika,3 years,Municipal,Children,2019,95
5698,Hustadvika,3 years,County authorities/Government,Children,2019,0
5699,Hustadvika,3 years,Private,Children,2019,71
5700,Hustadvika,4 years,Municipal,Children,2019,69
5701,Hustadvika,4 years,County authorities/Government,Children,2019,0
5702,Hustadvika,4 years,Private,Children,2019,89
5703,Hustadvika,5 years,Municipal,Children,2019,86
5704,Hustadvika,5 years,County authorities/Government,Children,2019,0
5705,Hustadvika,5 years,Private,Children,2019,66
5706,Hustadvika,6 years,Municipal,Children,2019,2
5707,Hustadvika,6 years,County authorities/Government,Children,2019,0
5708,Hustadvika,6 years,Private,Children,2019,1
5709,Hustadvika,Unknown age,Municipal,Children,2019,0
5710,Hustadvika,Unknown age,County authorities/Government,Children,2019,0
5711,Hustadvika,Unknown age,Private,Children,2019,0
5712,Trondheim,0 years,Municipal,Children,2019,30
5713,Trondheim,0 years,County authorities/Government,Children,2019,0
5714,Trondheim,0 years,Private,Children,2019,84
5715,Trondheim,1 year,Municipal,Children,2019,1064
5716,Trondheim,1 year,County authorities/Government,Children,2019,0
5717,Trondheim,1 year,Private,Children,2019,762
5718,Trondheim,2 years,Municipal,Children,2019,1253
5719,Trondheim,2 years,County authorities/Government,Children,2019,0
5720,Trondheim,2 years,Private,Children,2019,908
5721,Trondheim,3 years,Municipal,Children,2019,1425
5722,Trondheim,3 years,County authorities/Government,Children,2019,0
5723,Trondheim,3 years,Private,Children,2019,876
5724,Trondheim,4 years,Municipal,Children,2019,1368
5725,Trondheim,4 years,County authorities/Government,Children,2019,0
5726,Trondheim,4 years,Private,Children,2019,928
5727,Trondheim,5 years,Municipal,Children,2019,1390
5728,Trondheim,5 years,County authorities/Government,Children,2019,0
5729,Trondheim,5 years,Private,Children,2019,885
5730,Trondheim,6 years,Municipal,Children,2019,3
5731,Trondheim,6 years,County authorities/Government,Children,2019,0
5732,Trondheim,6 years,Private,Children,2019,1
5733,Trondheim,Unknown age,Municipal,Children,2019,0
5734,Trondheim,Unknown age,County authorities/Government,Children,2019,0
5735,Trondheim,Unknown age,Private,Children,2019,0
5736,teinkj,0 years,Municipal,Children,2019,5
5737,teinkj,0 years,County authorities/Government,Children,2019,0
5738,teinkj,0 years,Private,Children,2019,1
5739,teinkj,1 year,Municipal,Children,2019,62
5740,teinkj,1 year,County authorities/Government,Children,2019,0
5741,teinkj,1 year,Private,Children,2019,129
5742,teinkj,2 years,Municipal,Children,2019,72
5743,teinkj,2 years,County authorities/Government,Children,2019,0
5744,teinkj,2 years,Private,Children,2019,138
5745,teinkj,3 years,Municipal,Children,2019,93
5746,teinkj,3 years,County authorities/Government,Children,2019,0
5747,teinkj,3 years,Private,Children,2019,169
5748,teinkj,4 years,Municipal,Children,2019,89
5749,teinkj,4 years,County authorities/Government,Children,2019,0
5750,teinkj,4 years,Private,Children,2019,141
5751,teinkj,5 years,Municipal,Children,2019,106
5752,teinkj,5 years,County authorities/Government,Children,2019,0
5753,teinkj,5 years,Private,Children,2019,150
5754,teinkj,6 years,Municipal,Children,2019,2
5755,teinkj,6 years,County authorities/Government,Children,2019,0
5756,teinkj,6 years,Private,Children,2019,1
5757,teinkj,Unknown age,Municipal,Children,2019,0
5758,teinkj,Unknown age,County authorities/Government,Children,2019,0
5759,teinkj,Unknown age,Private,Children,2019,0
5760,Namsos,0 years,Municipal,Children,2019,0
5761,Namsos,0 years,County authorities/Government,Children,2019,0
5762,Namsos,0 years,Private,Children,2019,2
5763,Namsos,1 year,Municipal,Children,2019,39
5764,Namsos,1 year,County authorities/Government,Children,2019,0
5765,Namsos,1 year,Private,Children,2019,66
5766,Namsos,2 years,Municipal,Children,2019,69
5767,Namsos,2 years,County authorities/Government,Children,2019,0
5768,Namsos,2 years,Private,Children,2019,70
5769,Namsos,3 years,Municipal,Children,2019,76
5770,Namsos,3 years,County authorities/Government,Children,2019,0
5771,Namsos,3 years,Private,Children,2019,84
5772,Namsos,4 years,Municipal,Children,2019,72
5773,Namsos,4 years,County authorities/Government,Children,2019,0
5774,Namsos,4 years,Private,Children,2019,81
5775,Namsos,5 years,Municipal,Children,2019,89
5776,Namsos,5 years,County authorities/Government,Children,2019,0
5777,Namsos,5 years,Private,Children,2019,85
5778,Namsos,6 years,Municipal,Children,2019,0
5779,Namsos,6 years,County authorities/Government,Children,2019,0
5780,Namsos,6 years,Private,Children,2019,0
5781,Namsos,Unknown age,Municipal,Children,2019,0
5782,Namsos,Unknown age,County authorities/Government,Children,2019,0
5783,Namsos,Unknown age,Private,Children,2019,0
5784,Frøya,0 years,Municipal,Children,2019,0
5785,Frøya,0 years,County authorities/Government,Children,2019,0
5786,Frøya,0 years,Private,Children,2019,0
5787,Frøya,1 year,Municipal,Children,2019,26
5788,Frøya,1 year,County authorities/Government,Children,2019,0
5789,Frøya,1 year,Private,Children,2019,16
5790,Frøya,2 years,Municipal,Children,2019,24
5791,Frøya,2 years,County authorities/Government,Children,2019,0
5792,Frøya,2 years,Private,Children,2019,26
5793,Frøya,3 years,Municipal,Children,2019,30
5794,Frøya,3 years,County authorities/Government,Children,2019,0
5795,Frøya,3 years,Private,Children,2019,21
5796,Frøya,4 years,Municipal,Children,2019,33
5797,Frøya,4 years,County authorities/Government,Children,2019,0
5798,Frøya,4 years,Private,Children,2019,30
5799,Frøya,5 years,Municipal,Children,2019,41
5800,Frøya,5 years,County authorities/Government,Children,2019,0
5801,Frøya,5 years,Private,Children,2019,30
5802,Frøya,6 years,Municipal,Children,2019,0
5803,Frøya,6 years,County authorities/Government,Children,2019,0
5804,Frøya,6 years,Private,Children,2019,0
5805,Frøya,Unknown age,Municipal,Children,2019,0
5806,Frøya,Unknown age,County authorities/Government,Children,2019,0
5807,Frøya,Unknown age,Private,Children,2019,0
5808,Osen,0 years,Municipal,Children,2019,0
5809,Osen,0 years,County authorities/Government,Children,2019,0
5810,Osen,0 years,Private,Children,2019,0
5811,Osen,1 year,Municipal,Children,2019,3
5812,Osen,1 year,County authorities/Government,Children,2019,0
5813,Osen,1 year,Private,Children,2019,0
5814,Osen,2 years,Municipal,Children,2019,7
5815,Osen,2 years,County authorities/Government,Children,2019,0
5816,Osen,2 years,Private,Children,2019,0
5817,Osen,3 years,Municipal,Children,2019,4
5818,Osen,3 years,County authorities/Government,Children,2019,0
5819,Osen,3 years,Private,Children,2019,0
5820,Osen,4 years,Municipal,Children,2019,8
5821,Osen,4 years,County authorities/Government,Children,2019,0
5822,Osen,4 years,Private,Children,2019,0
5823,Osen,5 years,Municipal,Children,2019,8
5824,Osen,5 years,County authorities/Government,Children,2019,0
5825,Osen,5 years,Private,Children,2019,0
5826,Osen,6 years,Municipal,Children,2019,0
5827,Osen,6 years,County authorities/Government,Children,2019,0
5828,Osen,6 years,Private,Children,2019,0
5829,Osen,Unknown age,Municipal,Children,2019,0
5830,Osen,Unknown age,County authorities/Government,Children,2019,0
5831,Osen,Unknown age,Private,Children,2019,0
5832,Oppdal,0 years,Municipal,Children,2019,2
5833,Oppdal,0 years,County authorities/Government,Children,2019,0
5834,Oppdal,0 years,Private,Children,2019,3
5835,Oppdal,1 year,Municipal,Children,2019,29
5836,Oppdal,1 year,County authorities/Government,Children,2019,0
5837,Oppdal,1 year,Private,Children,2019,34
5838,Oppdal,2 years,Municipal,Children,2019,34
5839,Oppdal,2 years,County authorities/Government,Children,2019,0
5840,Oppdal,2 years,Private,Children,2019,36
5841,Oppdal,3 years,Municipal,Children,2019,29
5842,Oppdal,3 years,County authorities/Government,Children,2019,0
5843,Oppdal,3 years,Private,Children,2019,50
5844,Oppdal,4 years,Municipal,Children,2019,42
5845,Oppdal,4 years,County authorities/Government,Children,2019,0
5846,Oppdal,4 years,Private,Children,2019,36
5847,Oppdal,5 years,Municipal,Children,2019,29
5848,Oppdal,5 years,County authorities/Government,Children,2019,0
5849,Oppdal,5 years,Private,Children,2019,55
5850,Oppdal,6 years,Municipal,Children,2019,0
5851,Oppdal,6 years,County authorities/Government,Children,2019,0
5852,Oppdal,6 years,Private,Children,2019,0
5853,Oppdal,Unknown age,Municipal,Children,2019,0
5854,Oppdal,Unknown age,County authorities/Government,Children,2019,0
5855,Oppdal,Unknown age,Private,Children,2019,0
5856,Rennebu,0 years,Municipal,Children,2019,0
5857,Rennebu,0 years,County authorities/Government,Children,2019,0
5858,Rennebu,0 years,Private,Children,2019,0
5859,Rennebu,1 year,Municipal,Children,2019,18
5860,Rennebu,1 year,County authorities/Government,Children,2019,0
5861,Rennebu,1 year,Private,Children,2019,0
5862,Rennebu,2 years,Municipal,Children,2019,18
5863,Rennebu,2 years,County authorities/Government,Children,2019,0
5864,Rennebu,2 years,Private,Children,2019,0
5865,Rennebu,3 years,Municipal,Children,2019,16
5866,Rennebu,3 years,County authorities/Government,Children,2019,0
5867,Rennebu,3 years,Private,Children,2019,0
5868,Rennebu,4 years,Municipal,Children,2019,19
5869,Rennebu,4 years,County authorities/Government,Children,2019,0
5870,Rennebu,4 years,Private,Children,2019,0
5871,Rennebu,5 years,Municipal,Children,2019,16
5872,Rennebu,5 years,County authorities/Government,Children,2019,0
5873,Rennebu,5 years,Private,Children,2019,0
5874,Rennebu,6 years,Municipal,Children,2019,0
5875,Rennebu,6 years,County authorities/Government,Children,2019,0
5876,Rennebu,6 years,Private,Children,2019,0
5877,Rennebu,Unknown age,Municipal,Children,2019,0
5878,Rennebu,Unknown age,County authorities/Government,Children,2019,0
5879,Rennebu,Unknown age,Private,Children,2019,0
5880,Røros,0 years,Municipal,Children,2019,0
5881,Røros,0 years,County authorities/Government,Children,2019,0
5882,Røros,0 years,Private,Children,2019,0
5883,Røros,1 year,Municipal,Children,2019,26
5884,Røros,1 year,County authorities/Government,Children,2019,0
5885,Røros,1 year,Private,Children,2019,7
5886,Røros,2 years,Municipal,Children,2019,46
5887,Røros,2 years,County authorities/Government,Children,2019,0
5888,Røros,2 years,Private,Children,2019,5
5889,Røros,3 years,Municipal,Children,2019,28
5890,Røros,3 years,County authorities/Government,Children,2019,0
5891,Røros,3 years,Private,Children,2019,16
5892,Røros,4 years,Municipal,Children,2019,36
5893,Røros,4 years,County authorities/Government,Children,2019,0
5894,Røros,4 years,Private,Children,2019,13
5895,Røros,5 years,Municipal,Children,2019,31
5896,Røros,5 years,County authorities/Government,Children,2019,0
5897,Røros,5 years,Private,Children,2019,12
5898,Røros,6 years,Municipal,Children,2019,0
5899,Røros,6 years,County authorities/Government,Children,2019,0
