,NSRId,OrgNr,Navn,Karakteristikk,FulltNavn,KommuneNavn,Epost,ErAktiv,ErSkole,ErSkoleEier,ErGrunnSkole,ErPrivatSkole,ErOffentligSkole,ErVideregaaendeSkole,VisesPaaWeb,KommuneNr,FylkeNr,EndretDato
7541,1028554,924430370,Pt Huset AS,,Pt Huset AS ,Bømlo,,True,False,True,False,False,False,False,True,4613,46,2020-05-15T07:05:54.623
7542,1028610,824339392,Education Lab AS,,Education Lab AS ,Oslo,,True,False,False,False,False,False,False,True,0301,03,2020-05-15T07:05:56.167
7543,1028635,924592958,Echotrening AS,,Echotrening AS ,Nittedal,,True,False,True,False,False,False,False,True,3031,30,2020-05-15T07:05:56.273
7544,1028637,924659181,Brunla Hestesenter AS,,Brunla Hestesenter AS ,Larvik,,True,False,True,False,False,False,False,True,3805,38,2020-05-15T07:05:56.727
7545,1028646,924685050,Yoga Balance AS,,Yoga Balance AS ,Drammen,,True,False,True,False,False,False,False,True,3005,30,2020-05-15T07:05:56.947
7546,1028724,925059943,Arendal Kravmaga,,Arendal Kravmaga ,Arendal,,True,False,False,False,False,False,False,True,4203,42,2020-05-15T07:05:58.453
7547,1010342,994556924,Sandnes Kompetansesenter/ Opplæringskontor,,Sandnes Kompetansesenter/ Opplæringskontor ,Sandnes,ingrid.o.gjesdal@sandnes.kommune.no,True,True,False,False,False,True,False,True,1108,11,2020-05-15T07:09:40.333
7548,1005109,974566575,Vengsøy skole,,Vengsøy skole ,Tromsø,vengsoy.skole@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2020-05-15T07:09:48.59
7549,1005090,974566303,Grønnåsen skole,,Grønnåsen skole ,Tromsø,ann.torild.yttergard@tromso.kommune.no,True,True,False,True,False,True,False,True,5401,54,2020-05-15T07:09:50.093
7550,1003662,875276182,Aurland barne- og ungdomsskule,,Aurland barne- og ungdomsskule ,Aurland,abu@aurland.kommune.no,True,True,False,True,False,True,False,True,4641,46,2020-05-15T07:09:59.353
7551,1006817,975276279,Luster oppvekstsenter,Avd skule,Luster oppvekstsenter Avd skule,Luster,postmottak@luster.kommune.no,True,True,False,True,False,True,False,True,4644,46,2020-05-15T07:09:59.93
7552,1006818,975276287,Jostedal oppvekstsenter,Avd skule,Jostedal oppvekstsenter Avd skule,Luster,postmottak@luster.kommune.no,True,True,False,True,False,True,False,True,4644,46,2020-05-15T07:10:00.08
7553,1008229,976640810,Gjøvik Læringssenter - Omsorgssenter,,Gjøvik Læringssenter - Omsorgssenter ,Gjøvik,,True,True,False,True,False,True,False,True,3407,34,2020-05-15T07:10:10.72
7554,1005058,974564335,Alvdal kulturskole,,Alvdal kulturskole ,Alvdal,post@alvdal.kommune.no,True,True,False,False,False,True,False,True,3428,34,2020-05-15T07:10:12.433
7555,1004822,974546361,Nordre Land kommune Dokka ungdomsskole,,Nordre Land kommune Dokka ungdomsskole ,Nordre Land,postmottak@nordre-land.kommune.no,True,True,False,True,False,True,False,True,3448,34,2020-05-15T07:10:24.503
7556,1003543,874605662,Lillås skole,,Lillås skole ,Horten,lillas.skole@horten.kommune.no,True,True,False,True,False,True,False,True,3801,38,2020-05-15T07:10:34.153
7557,1004055,972115738,Adam og Eva Skolen AS,,Adam og Eva Skolen AS ,Oslo,,True,True,False,False,True,False,False,True,0301,03,2020-05-15T07:10:35.71
7558,1004695,974118300,Bakketun folkehøgskole,,Bakketun folkehøgskole ,Verdal,adm@bakketun.fhs.no,True,True,False,False,True,False,False,True,5038,50,2020-05-15T07:12:17
7559,1006281,975051293,Lycee Francais Rene Cassin,Avd Vidregående skole,Lycee Francais Rene Cassin Avd Vidregående skole,Oslo,lycee@rcassin.no,True,True,False,False,True,False,True,True,0301,03,2020-05-15T07:12:27.167
7560,1028453,923910212,Grythe Golf AS,,Grythe Golf AS ,Hole,,True,True,False,False,True,False,False,True,3038,30,2020-05-15T07:12:36.66
7561,1009161,985281041,Easylife Norge AS,,Easylife Norge AS ,Drammen,post@easylife.no,True,True,False,False,True,False,False,True,3005,30,2020-05-15T07:13:00.887
7562,1009594,987900016,Jærtun Lutherske Friskule,,Jærtun Lutherske Friskule ,Time,kontor@jaertun.no,True,True,False,True,True,False,False,True,1121,11,2020-05-15T07:13:23.02
7563,1003961,888932232,Menighetsbibelskolen AS,Avd Sandefjord,Menighetsbibelskolen AS Avd Sandefjord,Sandefjord,post.mbs@mac.com,True,True,False,False,True,False,False,True,3804,38,2020-05-15T07:13:36.13
7564,1026770,917773483,Menighetsbibelskolen AS,Avd Kristiansand,Menighetsbibelskolen AS Avd Kristiansand,Kristiansand,rektor@mbs.no,True,True,False,False,True,False,False,True,4204,42,2020-05-15T07:13:36.367
7565,1004149,973256041,Stiftelsen Solbakken folkehøgskole,,Stiftelsen Solbakken folkehøgskole ,Sør-Odal,info@revyskolen.no,True,True,False,False,True,False,False,True,3415,34,2020-05-15T07:13:59.6
7566,1010308,993930954,Grytastranda Montessoriskule,,Grytastranda Montessoriskule ,Ålesund,ragnhild@gsmontessori.no,True,True,False,True,True,False,False,True,1507,15,2020-05-15T07:14:06.82
7567,1010433,995486784,Østre Trysil Montessoriskole Sa,,Østre Trysil Montessoriskole Sa ,Trysil,info@otms.no,True,True,False,True,True,False,False,True,3421,34,2020-05-15T07:14:14.967
7568,1010607,996725936,Sørhåland barneskole AS,,Sørhåland barneskole AS ,Karmøy,post@sorhalandbarneskole.no,True,True,False,True,True,False,False,True,1149,11,2020-05-15T07:14:21.263
7569,1012027,912840611,Fjellhammer Idrettskole AS,,Fjellhammer Idrettskole AS ,Lørenskog,michael_rehnquist@hotmail.com,True,True,False,False,True,False,False,True,3029,30,2020-05-15T07:14:53.163
7570,1025761,915012213,Personlig Fotballtrener AS,,Personlig Fotballtrener AS ,Stavanger,,True,True,False,False,True,False,False,True,1103,11,2020-05-15T07:15:08.507
7571,1026159,973576100,Larvik kommune Norskskolen,,Larvik kommune Norskskolen ,Larvik,,True,True,False,False,False,True,False,True,3805,38,2020-05-15T07:16:39.503
7572,1009512,987673796,Ski Læringssenter,,Ski Læringssenter ,Midt-Telemark,postmottak@sauherad.kommune.no,True,True,False,False,False,True,False,True,3817,38,2020-05-15T07:16:58.367
7573,1028575,924518561,Stord folkehøgskule AS,,Stord folkehøgskule AS ,Stord,geir@stordfhs.no,True,True,False,False,True,False,False,True,4614,46,2020-05-15T07:17:03.883
7574,1028516,997720326,Maren Erdvik AS,,Maren Erdvik AS ,Kristiansand,marenerdvik@hotmail.com,True,True,False,False,True,False,False,True,4204,42,2020-05-15T07:17:50.443
7575,1028537,924397284,Be Sporty AS,,Be Sporty AS ,Oslo,,True,True,False,False,True,False,False,True,0301,03,2020-05-15T07:17:51.46
7576,1028556,924442085,Pt Huset AS,,Pt Huset AS ,Bømlo,,True,True,False,False,True,False,False,True,4613,46,2020-05-15T07:17:51.993
7577,1028611,924613459,Education Lab AS,,Education Lab AS ,Oslo,,True,False,False,False,False,False,False,True,0301,03,2020-05-15T07:17:53.483
7578,1028636,924683171,Echotrening AS,,Echotrening AS ,Nittedal,san.gulliksen@gmail.com,True,True,False,False,True,False,False,True,3031,30,2020-05-15T07:17:53.573
7579,1028641,819569142,Brunla Hestesenter AS,,Brunla Hestesenter AS ,Larvik,,True,True,False,False,True,False,False,True,3805,38,2020-05-15T07:17:53.893
7580,1028649,920653847,Yoga Balance AS,,Yoga Balance AS ,Drammen,,True,True,False,False,True,False,False,True,3005,30,2020-05-15T07:17:54.08
7581,1003650,875274562,Sjårdalen skule,,Sjårdalen skule ,Vågå,,False,True,False,True,False,True,False,True,0515,05,2020-05-19T07:01:06.423
7582,1006679,975274551,Tessand skule,,Tessand skule ,Vågå,,False,True,False,True,False,True,False,True,0515,05,2020-05-19T07:01:06.563
7583,1006662,975274276,Vidarheim skole,,Vidarheim skole ,Øyer,,False,True,False,True,False,True,False,True,0521,05,2020-05-19T07:01:06.673
7584,1004182,973345281,Den Reisende Høgskole Stiftelse,,Den Reisende Høgskole Stiftelse ,Øyer,,False,True,False,False,True,False,False,True,0521,05,2020-05-19T07:01:06.763
7585,1010741,974595826,Pedagogisk-Psyk Rådgiving,,Pedagogisk-Psyk Rådgiving ,Gausdal,,False,True,False,False,False,True,False,True,0522,05,2020-05-19T07:01:06.91
7586,1010735,974582422,Pedagogisk-Psykologisk Tjeneste,,Pedagogisk-Psykologisk Tjeneste ,Lillehammer,,False,True,False,False,False,True,False,True,0501,05,2020-05-19T07:01:07.02
7587,1010894,983657710,Pedagogisk-Psykologisk Tjeneste for Valdres,,Pedagogisk-Psykologisk Tjeneste for Valdres ,Nord-Aurdal,,False,True,False,False,False,True,False,True,0542,05,2020-05-19T07:01:07.15
7588,1010684,874546372,Famile og Helse Avd. Pedagogisk Psyk Rådgiv Kontor,,Famile og Helse Avd. Pedagogisk Psyk Rådgiv Kontor ,Nordre Land,,False,True,False,False,False,True,False,True,0538,05,2020-05-19T07:01:07.313
7589,1010864,976822811,Sør-Fron kunstskole,,Sør-Fron kunstskole ,Sør-Fron,,False,True,False,False,False,True,True,True,0519,05,2020-05-19T07:01:07.453
7590,1008874,982702119,Noroff AS,Avd Lillehammer,Noroff AS Avd Lillehammer,Lillehammer,,False,True,False,False,True,False,False,True,0501,05,2020-05-19T07:01:07.573
7591,1003870,881490412,Blått Oppdrag,,Blått Oppdrag ,Gjøvik,,False,True,False,False,True,False,False,True,0502,05,2020-05-19T07:01:07.693
7592,1009533,987752742,Markedsføringsskolen i Gjøvik,,Markedsføringsskolen i Gjøvik ,Gjøvik,,False,True,False,False,True,False,False,True,0502,05,2020-05-19T07:01:07.89
7593,1009423,987193557,Oppland Interiørskole Grethe Ericsen,,Oppland Interiørskole Grethe Ericsen ,Gjøvik,,False,True,False,False,True,False,False,True,0502,05,2020-05-19T07:01:08.053
7594,1003868,881286572,Bård Haugelund,,Bård Haugelund ,Østre Toten,,False,True,False,False,True,False,False,True,0528,05,2020-05-19T07:01:08.17
7595,1009301,986459286,European Flight Training Center AS,,European Flight Training Center AS ,Nord-Aurdal,,False,True,False,False,True,False,False,True,0542,05,2020-05-19T07:01:08.27
7596,1010179,992095172,Valdres Opplæringskontor Ba,,Valdres Opplæringskontor Ba ,Nord-Aurdal,,False,True,False,False,True,False,False,True,0542,05,2020-05-19T07:01:08.38
7597,1012054,972358673,Tore Granlund Opplæring,,Tore Granlund Opplæring ,Gran,,False,True,False,False,True,False,False,True,0534,05,2020-05-19T07:01:08.473
7598,1000192,970350934,Fylkesmannen i Oppland,,Fylkesmannen i Oppland ,Lillehammer,,False,False,False,False,False,False,False,True,0501,05,2020-05-19T07:01:09.853
7599,1002149,974421593,Innerlife-Akademiet,,Innerlife-Akademiet ,Stange,post@innerlifetantra.no,True,False,False,False,False,False,False,True,3413,34,2020-05-19T07:02:49.093
7600,1027130,918781951,Neroking Fitness AS,,Neroking Fitness AS ,Trondheim,proxydenero@yahoo.com,False,False,True,False,False,False,False,True,1601,16,2020-05-19T07:05:30.303
7601,1005024,974560402,Kvenvær oppvekstsenter,Avd skole,Kvenvær oppvekstsenter Avd skole,Hitra,postmottak@hitra.kommune.no,True,True,False,True,False,True,False,True,5056,50,2020-05-19T07:09:21.763
7602,1009177,985487065,Innerlife-Akademiet,,Innerlife-Akademiet ,Stange,post@innerlifetantra.no,True,False,False,False,False,False,False,True,3413,34,2020-05-19T07:11:26.09
7603,1028167,923141871,Petroleumsteknisk Akademi AS Konkursbo,,Petroleumsteknisk Akademi AS Konkursbo ,Stavanger,k.lunde@haver.no,False,False,False,False,False,False,False,True,1103,11,2020-05-20T07:05:54.5
7604,1028448,923730133,Silvus Technologies Inc,,Silvus Technologies Inc ,Oslo,mw@magnuslegal.no,False,False,False,False,False,False,False,True,0301,03,2020-05-21T07:05:48.48
7605,1005982,974626926,Ervik skole,,Ervik skole ,Harstad,,False,True,False,True,False,True,False,True,1901,19,2020-05-25T07:01:18.033
7606,1005974,974626799,Gausvik skole,,Gausvik skole ,Harstad,,False,True,False,True,False,True,False,True,1901,19,2020-05-25T07:01:18.18
7607,1007489,975285235,Oksvik skole,,Oksvik skole ,Lyngen,,False,True,False,True,False,True,False,True,1938,19,2020-05-25T07:01:18.723
7608,1008780,981140273,Vasshaug skole,,Vasshaug skole ,Salangen,,False,True,False,True,False,True,False,True,1923,19,2020-05-25T07:01:18.863
7609,1007517,975285731,Boltås skole,,Boltås skole ,Skånland,,False,True,False,True,False,True,False,True,1913,19,2020-05-25T07:01:19.13
7610,1007501,975285480,Torsken skole,,Torsken skole ,Torsken,,False,True,False,True,False,True,False,True,1928,19,2020-05-25T07:01:19.22
7611,1008694,980309266,Transport og Maskinopplæring AS,,Transport og Maskinopplæring AS ,Sørreisa,,False,True,False,False,True,False,False,True,1925,19,2020-05-25T07:01:19.34
7612,1008090,975319474,Pedagogisk-Psykologisk Distriktssenter for Sør-Troms,,Pedagogisk-Psykologisk Distriktssenter for Sør-Troms ,Harstad,,False,True,False,False,False,True,False,True,1901,19,2020-05-25T07:01:19.473
7613,1010892,983647324,Pedagogisk/psykologisk Tjeneste,,Pedagogisk/psykologisk Tjeneste ,Målselv,ppt.malselv@trollnet.no,False,True,False,False,False,True,False,True,1924,19,2020-05-25T07:01:19.613
7614,1010729,974566389,Ped-Psykologiske Tjeneste,,Ped-Psykologiske Tjeneste ,Tromsø,,False,True,False,False,False,True,False,True,1902,19,2020-05-25T07:01:19.75
7615,1008836,982116031,It-Akademiet Harstad,,It-Akademiet Harstad ,Harstad,,False,True,False,False,True,False,False,True,1901,19,2020-05-25T07:01:19.863
7616,1004371,973712934,Næringsakademiet AS avd Harstad,Avd Harstad,Næringsakademiet AS avd Harstad Avd Harstad,Harstad,,False,True,False,False,True,False,False,True,1901,19,2020-05-25T07:01:19.98
7617,1009371,986967192,Nbms - Nordkalotten Bibel- og Misjonsenter,Avd Bibelskole,Nbms - Nordkalotten Bibel- og Misjonsenter Avd Bibelskole,Tromsø,,False,True,False,False,True,False,False,True,1902,19,2020-05-25T07:01:20.203
7618,1008544,978888100,Norsk Selgerskole Nord-Norge i Seljevold,,Norsk Selgerskole Nord-Norge i Seljevold ,Tromsø,,False,True,False,False,True,False,False,True,1902,19,2020-05-25T07:01:20.42
7619,1010773,975033740,Næringsakademiet Norge AS,Avd Tromsø,Næringsakademiet Norge AS Avd Tromsø,Tromsø,,False,True,False,False,True,False,False,True,1902,19,2020-05-25T07:01:20.65
7620,1004402,973756621,Norwegian Aviation College AS,,Norwegian Aviation College AS ,Bardu,,False,True,False,False,True,False,False,True,1922,19,2020-05-25T07:01:20.793
7621,1009523,987718218,Hanne Pedersen Jordmor,,Hanne Pedersen Jordmor ,Lenvik,,False,True,False,False,True,False,False,True,1931,19,2020-05-25T07:01:20.91
7622,1004360,973678620,Troms Fagprøvesenter,,Troms Fagprøvesenter ,Lenvik,,False,True,False,False,True,False,False,True,1931,19,2020-05-25T07:01:21.08
7623,1003912,885961312,Ifp-Skolen AS,,Ifp-Skolen AS ,Balsfjord,roy-rei@online.no,False,True,False,False,True,False,False,True,1933,19,2020-05-25T07:01:21.173
7624,1008536,978749690,Rådgiver Håvard Lydersen,,Rådgiver Håvard Lydersen ,Balsfjord,,False,True,False,False,True,False,False,True,1933,19,2020-05-25T07:01:21.383
7625,1000694,974772124,Fylkesmannen i Troms,,Fylkesmannen i Troms ,Tromsø,,False,False,False,False,False,False,False,True,1902,19,2020-05-25T07:01:22.773
7626,1002512,986928715,Thomas Owren,,Thomas Owren ,Bergen,owren@online.no,False,False,True,False,False,False,False,True,1201,12,2020-05-25T07:03:25.653
7627,1028734,925088064,Spillerutvikling Vest,,Spillerutvikling Vest ,Bergen,,True,False,False,False,False,False,False,True,4601,46,2020-05-25T07:06:04.097
7628,1028097,922788391,Shelton Travon Davis Konkursbo,,Shelton Travon Davis Konkursbo ,Sandefjord,jg@fjordadvokatene.no,False,False,False,False,False,False,False,True,0710,07,2020-05-26T07:06:08.583
7629,1010261,992976748,Frontline Academy Oslo,,Frontline Academy Oslo ,Oslo,,False,True,False,False,True,False,False,True,0301,03,2020-05-26T07:16:56.04
7630,1028161,923114858,Frontline Academy Oslo,,Frontline Academy Oslo ,Oslo,,False,True,False,False,True,False,False,True,0301,03,2020-05-26T07:16:56.28
7631,1028160,923091815,Free Motion Holding AS,,Free Motion Holding AS ,Oslo,,False,False,True,False,False,False,False,True,0301,03,2020-05-26T07:16:56.34
7632,1028741,925106453,Uniq Invest AS,,Uniq Invest AS ,Trondheim,,True,True,False,False,True,False,False,True,5001,50,2020-05-26T07:17:05.607
7633,1028137,922982031,Fløyen International School AS Tvangsavviklingsbo,,Fløyen International School AS Tvangsavviklingsbo ,Bergen,mats@advfirm.no;post@advfirm.no,False,False,False,False,False,False,False,True,1201,12,2020-05-27T07:05:50.183
7634,1028738,925098825,Uniq Invest AS,,Uniq Invest AS ,Trondheim,,True,False,True,False,False,False,False,True,5001,50,2020-05-27T07:05:59.233
7635,1003362,962276172,Bø kommune,,Bø kommune ,Bø,postmottak@centrum.no,False,False,True,False,False,False,False,True,0821,08,2020-05-27T07:08:53.823
7636,1008267,976668316,Vaksenopplæringa i Bø,,Vaksenopplæringa i Bø ,Bø,,False,True,False,False,False,True,False,True,0821,08,2020-05-27T07:08:53.903
7637,1027733,921336357,Football Education Rogaland AS,,Football Education Rogaland AS ,Klepp,,False,True,False,False,True,False,False,True,1120,11,2020-05-27T07:15:44.96
7638,1027730,921325258,Football Education Rogaland AS,,Football Education Rogaland AS ,Klepp,,False,False,True,False,False,False,False,True,1120,11,2020-05-27T07:16:07.13
7639,1027903,922084173,Blå Kors Grenland videregående skole AS,,Blå Kors Grenland videregående skole AS ,Oslo,,True,False,True,False,False,False,False,True,0301,03,2020-05-27T07:18:01.67
7640,1027904,922084610,Blå Kors Grimstad videregående skole AS,,Blå Kors Grimstad videregående skole AS ,Oslo,,True,False,True,False,False,False,False,True,0301,03,2020-05-27T07:18:01.677
7641,1002883,989366122,Kae Invest Da,,Kae Invest Da ,Oslo,,False,False,True,False,False,False,False,True,0301,03,2020-05-28T07:03:42.173
7642,1028745,919303018,Hetebølge - Hot Yoga Drammen AS,,Hetebølge - Hot Yoga Drammen AS ,Drammen,,True,True,False,False,True,False,False,True,3005,30,2020-05-28T07:15:47.207
7643,1028747,925119458,Ocean Tribute Limited,,Ocean Tribute Limited ,Asker,,True,True,False,False,True,False,False,True,3025,30,2020-05-28T07:16:54.397
7644,1002830,989004190,Frisky Kids Ans,,Frisky Kids Ans ,Rygge,,False,False,True,False,False,False,False,True,0136,01,2020-05-29T07:03:39.28
7645,1028742,919192232,Hetebølge - Hot Yoga Drammen AS,,Hetebølge - Hot Yoga Drammen AS ,Drammen,,True,False,True,False,False,False,False,True,3005,30,2020-05-29T07:05:29.66
7646,1028744,825071512,Ocean Tribute Limited,,Ocean Tribute Limited ,Asker,,True,False,True,False,False,False,False,True,3025,30,2020-05-29T07:06:02.34
7647,1012431,914132991,Studio Spornes AS,,Studio Spornes AS ,Arendal,,False,False,True,False,False,False,False,True,0906,09,2020-05-29T07:14:31.5
7648,1012433,914138965,Studio Spornes AS,,Studio Spornes AS ,Arendal,,False,True,False,False,True,False,False,True,0906,09,2020-05-29T07:14:31.62
7649,1011135,997923359,Høyanger kommune Norsksenteret,,Høyanger kommune Norsksenteret ,Høyanger,morten.torvund@hoyanger.kommune.no,True,True,False,False,False,True,False,True,4638,46,2020-05-31T02:10:02.363
7650,1003172,993290521,Dayan Qigong Norge Ans,,Dayan Qigong Norge Ans ,Tromsø,,False,False,True,False,False,False,False,True,1902,19,2020-06-01T07:04:27.847
