,region,contents,year,value
1872,Kvalsund (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,56.3
1873,Kvalsund (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,82.9
1874,Kvalsund (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1875,Kvalsund (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,3.9
1876,Måsøy (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,82.4
1877,Måsøy (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,85.4
1878,Måsøy (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,87.1
1879,Måsøy (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1880,Nordkapp (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,75.0
1881,Nordkapp (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,86.0
1882,Nordkapp (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,91.4
1883,Nordkapp (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.0
1884,Porsanger - Porsángu - Porsanki (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,101.5
1885,Porsanger - Porsángu - Porsanki (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,98.8
1886,Porsanger - Porsángu - Porsanki (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.9
1887,Porsanger - Porsángu - Porsanki (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
1888,Kárásjohka - Karasjok (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,90.9
1889,Kárásjohka - Karasjok (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,85.2
1890,Kárásjohka - Karasjok (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,81.7
1891,Kárásjohka - Karasjok (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1892,Lebesby (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,66.7
1893,Lebesby (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,84.1
1894,Lebesby (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.1
1895,Lebesby (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.5
1896,Gamvik (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,76.2
1897,Gamvik (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,86.2
1898,Gamvik (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,91.9
1899,Gamvik (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
1900,Berlevåg (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,69.2
1901,Berlevåg (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,80.0
1902,Berlevåg (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,86.4
1903,Berlevåg (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.2
1904,Deatnu - Tana (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,81.0
1905,Deatnu - Tana (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,89.9
1906,Deatnu - Tana (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.5
1907,Deatnu - Tana (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.9
1908,Unjárga - Nesseby (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,84.6
1909,Unjárga - Nesseby (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,93.5
1910,Unjárga - Nesseby (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1911,Unjárga - Nesseby (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,3.8
1912,Båtsfjord (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.7
1913,Båtsfjord (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,88.7
1914,Båtsfjord (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,87.9
1915,Båtsfjord (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.1
1916,Sør-Varanger (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,84.5
1917,Sør-Varanger (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.3
1918,Sør-Varanger (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.8
1919,Sør-Varanger (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1920,Longyearbyen,Percentage of 1-2 year-olds in kindergarten (per cent),2019,105.9
1921,Longyearbyen,Percentage of 1-5 year-olds in kindergarten (per cent),2019,105.0
1922,Longyearbyen,Percentage of 3-5 year-olds in kindergarten (per cent),2019,104.5
1923,Longyearbyen,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.8
