,region,age,contents,year,value
3200,Kvinnherad (-2019),"Years, total",Residents in dwellings,2018,190.0
3201,Kvinnherad (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,14.46
3202,Kvinnherad (-2019),Under 67 years,Residents in dwellings,2018,109.0
3203,Kvinnherad (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,10.3
3204,Kvinnherad (-2019),67-74 years,Residents in dwellings,2018,15.0
3205,Kvinnherad (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,12.06
3206,Kvinnherad (-2019),75-79 years,Residents in dwellings,2018,9.0
3207,Kvinnherad (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,17.72
3208,Kvinnherad (-2019),80-84 years,Residents in dwellings,2018,11.0
3209,Kvinnherad (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,28.06
3210,Kvinnherad (-2019),85-89 years,Residents in dwellings,2018,16.0
3211,Kvinnherad (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,66.94
3212,Kvinnherad (-2019),90 years or older,Residents in dwellings,2018,30.0
3213,Kvinnherad (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,174.42
3214,Kvinnherad (-2019),Unknown age,Residents in dwellings,2018,
3215,Kvinnherad (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
3216,Jondal (-2019),"Years, total",Residents in dwellings,2018,8.0
3217,Jondal (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,7.36
3218,Jondal (-2019),Under 67 years,Residents in dwellings,2018,
3219,Jondal (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
3220,Jondal (-2019),67-74 years,Residents in dwellings,2018,
3221,Jondal (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
3222,Jondal (-2019),75-79 years,Residents in dwellings,2018,
3223,Jondal (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
3224,Jondal (-2019),80-84 years,Residents in dwellings,2018,
3225,Jondal (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
3226,Jondal (-2019),85-89 years,Residents in dwellings,2018,
3227,Jondal (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
3228,Jondal (-2019),90 years or older,Residents in dwellings,2018,
3229,Jondal (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
3230,Jondal (-2019),Unknown age,Residents in dwellings,2018,
3231,Jondal (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
3232,Odda (-2019),"Years, total",Residents in dwellings,2018,88.0
3233,Odda (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,13.04
3234,Odda (-2019),Under 67 years,Residents in dwellings,2018,17.0
3235,Odda (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,3.18
3236,Odda (-2019),67-74 years,Residents in dwellings,2018,12.0
3237,Odda (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,19.52
3238,Odda (-2019),75-79 years,Residents in dwellings,2018,10.0
3239,Odda (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,35.84
3240,Odda (-2019),80-84 years,Residents in dwellings,2018,11.0
3241,Odda (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,50.7
3242,Odda (-2019),85-89 years,Residents in dwellings,2018,16.0
3243,Odda (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,104.58
3244,Odda (-2019),90 years or older,Residents in dwellings,2018,22.0
3245,Odda (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,184.88
3246,Odda (-2019),Unknown age,Residents in dwellings,2018,
3247,Odda (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
3248,Ullensvang (1977-2019),"Years, total",Residents in dwellings,2018,29.0
3249,Ullensvang (1977-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,8.74
3250,Ullensvang (1977-2019),Under 67 years,Residents in dwellings,2018,10.0
3251,Ullensvang (1977-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,3.84
3252,Ullensvang (1977-2019),67-74 years,Residents in dwellings,2018,
3253,Ullensvang (1977-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
3254,Ullensvang (1977-2019),75-79 years,Residents in dwellings,2018,
3255,Ullensvang (1977-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
3256,Ullensvang (1977-2019),80-84 years,Residents in dwellings,2018,
3257,Ullensvang (1977-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
3258,Ullensvang (1977-2019),85-89 years,Residents in dwellings,2018,5.0
3259,Ullensvang (1977-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,73.52
3260,Ullensvang (1977-2019),90 years or older,Residents in dwellings,2018,7.0
3261,Ullensvang (1977-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,120.68
3262,Ullensvang (1977-2019),Unknown age,Residents in dwellings,2018,
3263,Ullensvang (1977-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
3264,Eidfjord (-2019),"Years, total",Residents in dwellings,2018,9.0
3265,Eidfjord (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,9.94
3266,Eidfjord (-2019),Under 67 years,Residents in dwellings,2018,
3267,Eidfjord (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
3268,Eidfjord (-2019),67-74 years,Residents in dwellings,2018,
3269,Eidfjord (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
3270,Eidfjord (-2019),75-79 years,Residents in dwellings,2018,
3271,Eidfjord (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
3272,Eidfjord (-2019),80-84 years,Residents in dwellings,2018,
3273,Eidfjord (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
3274,Eidfjord (-2019),85-89 years,Residents in dwellings,2018,
3275,Eidfjord (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
3276,Eidfjord (-2019),90 years or older,Residents in dwellings,2018,
3277,Eidfjord (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
3278,Eidfjord (-2019),Unknown age,Residents in dwellings,2018,
3279,Eidfjord (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
3280,Ulvik (-2019),"Years, total",Residents in dwellings,2018,13.0
3281,Ulvik (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,11.9
3282,Ulvik (-2019),Under 67 years,Residents in dwellings,2018,
3283,Ulvik (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
3284,Ulvik (-2019),67-74 years,Residents in dwellings,2018,
3285,Ulvik (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
3286,Ulvik (-2019),75-79 years,Residents in dwellings,2018,
3287,Ulvik (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
3288,Ulvik (-2019),80-84 years,Residents in dwellings,2018,
3289,Ulvik (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
3290,Ulvik (-2019),85-89 years,Residents in dwellings,2018,
3291,Ulvik (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
3292,Ulvik (-2019),90 years or older,Residents in dwellings,2018,
3293,Ulvik (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
3294,Ulvik (-2019),Unknown age,Residents in dwellings,2018,
3295,Ulvik (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
3296,Granvin (-2019),"Years, total",Residents in dwellings,2018,
3297,Granvin (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,
3298,Granvin (-2019),Under 67 years,Residents in dwellings,2018,
3299,Granvin (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
3300,Granvin (-2019),67-74 years,Residents in dwellings,2018,
3301,Granvin (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
3302,Granvin (-2019),75-79 years,Residents in dwellings,2018,
3303,Granvin (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
3304,Granvin (-2019),80-84 years,Residents in dwellings,2018,
3305,Granvin (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
3306,Granvin (-2019),85-89 years,Residents in dwellings,2018,
3307,Granvin (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
3308,Granvin (-2019),90 years or older,Residents in dwellings,2018,
3309,Granvin (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
3310,Granvin (-2019),Unknown age,Residents in dwellings,2018,
3311,Granvin (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
3312,Voss (-2019),"Years, total",Residents in dwellings,2018,79.0
3313,Voss (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,5.4
3314,Voss (-2019),Under 67 years,Residents in dwellings,2018,49.0
3315,Voss (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,4.14
3316,Voss (-2019),67-74 years,Residents in dwellings,2018,9.0
3317,Voss (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,7.02
3318,Voss (-2019),75-79 years,Residents in dwellings,2018,
3319,Voss (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
3320,Voss (-2019),80-84 years,Residents in dwellings,2018,
3321,Voss (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
3322,Voss (-2019),85-89 years,Residents in dwellings,2018,
3323,Voss (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
3324,Voss (-2019),90 years or older,Residents in dwellings,2018,
3325,Voss (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
3326,Voss (-2019),Unknown age,Residents in dwellings,2018,
3327,Voss (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
3328,Kvam (-2019),"Years, total",Residents in dwellings,2018,193.0
3329,Kvam (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,22.86
3330,Kvam (-2019),Under 67 years,Residents in dwellings,2018,62.0
3331,Kvam (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,9.12
3332,Kvam (-2019),67-74 years,Residents in dwellings,2018,16.0
3333,Kvam (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,20.62
3334,Kvam (-2019),75-79 years,Residents in dwellings,2018,8.0
3335,Kvam (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,24.32
3336,Kvam (-2019),80-84 years,Residents in dwellings,2018,23.0
3337,Kvam (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,92.36
3338,Kvam (-2019),85-89 years,Residents in dwellings,2018,34.0
3339,Kvam (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,209.88
3340,Kvam (-2019),90 years or older,Residents in dwellings,2018,50.0
3341,Kvam (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,375.94
3342,Kvam (-2019),Unknown age,Residents in dwellings,2018,
3343,Kvam (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
3344,Fusa (-2019),"Years, total",Residents in dwellings,2018,53.0
3345,Fusa (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,13.72
3346,Fusa (-2019),Under 67 years,Residents in dwellings,2018,18.0
3347,Fusa (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,5.72
3348,Fusa (-2019),67-74 years,Residents in dwellings,2018,5.0
3349,Fusa (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,14.62
3350,Fusa (-2019),75-79 years,Residents in dwellings,2018,
3351,Fusa (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
3352,Fusa (-2019),80-84 years,Residents in dwellings,2018,
3353,Fusa (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
3354,Fusa (-2019),85-89 years,Residents in dwellings,2018,12.0
3355,Fusa (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,162.16
3356,Fusa (-2019),90 years or older,Residents in dwellings,2018,11.0
3357,Fusa (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,234.04
3358,Fusa (-2019),Unknown age,Residents in dwellings,2018,
3359,Fusa (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
3360,Samnanger (-2019),"Years, total",Residents in dwellings,2018,17.0
3361,Samnanger (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,6.9
3362,Samnanger (-2019),Under 67 years,Residents in dwellings,2018,
3363,Samnanger (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
3364,Samnanger (-2019),67-74 years,Residents in dwellings,2018,
3365,Samnanger (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
3366,Samnanger (-2019),75-79 years,Residents in dwellings,2018,
3367,Samnanger (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
3368,Samnanger (-2019),80-84 years,Residents in dwellings,2018,
3369,Samnanger (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
3370,Samnanger (-2019),85-89 years,Residents in dwellings,2018,
3371,Samnanger (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
3372,Samnanger (-2019),90 years or older,Residents in dwellings,2018,
3373,Samnanger (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
3374,Samnanger (-2019),Unknown age,Residents in dwellings,2018,
3375,Samnanger (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
3376,Os (Hordaland) (-2019),"Years, total",Residents in dwellings,2018,176.0
3377,Os (Hordaland) (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,8.46
3378,Os (Hordaland) (-2019),Under 67 years,Residents in dwellings,2018,77.0
3379,Os (Hordaland) (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,4.28
3380,Os (Hordaland) (-2019),67-74 years,Residents in dwellings,2018,6.0
3381,Os (Hordaland) (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,3.84
3382,Os (Hordaland) (-2019),75-79 years,Residents in dwellings,2018,10.0
3383,Os (Hordaland) (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,18.48
3384,Os (Hordaland) (-2019),80-84 years,Residents in dwellings,2018,24.0
3385,Os (Hordaland) (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,65.94
3386,Os (Hordaland) (-2019),85-89 years,Residents in dwellings,2018,24.0
3387,Os (Hordaland) (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,119.4
3388,Os (Hordaland) (-2019),90 years or older,Residents in dwellings,2018,35.0
3389,Os (Hordaland) (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,284.56
3390,Os (Hordaland) (-2019),Unknown age,Residents in dwellings,2018,
3391,Os (Hordaland) (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
3392,Austevoll (-2019),"Years, total",Residents in dwellings,2018,37.0
3393,Austevoll (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,7.1
3394,Austevoll (-2019),Under 67 years,Residents in dwellings,2018,
3395,Austevoll (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
3396,Austevoll (-2019),67-74 years,Residents in dwellings,2018,
3397,Austevoll (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
3398,Austevoll (-2019),75-79 years,Residents in dwellings,2018,
3399,Austevoll (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
3400,Austevoll (-2019),80-84 years,Residents in dwellings,2018,
3401,Austevoll (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
3402,Austevoll (-2019),85-89 years,Residents in dwellings,2018,12.0
3403,Austevoll (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,187.5
3404,Austevoll (-2019),90 years or older,Residents in dwellings,2018,8.0
3405,Austevoll (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,150.94
3406,Austevoll (-2019),Unknown age,Residents in dwellings,2018,
3407,Austevoll (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
3408,Sund (-2019),"Years, total",Residents in dwellings,2018,24.0
3409,Sund (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,3.4
3410,Sund (-2019),Under 67 years,Residents in dwellings,2018,
3411,Sund (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
3412,Sund (-2019),67-74 years,Residents in dwellings,2018,
3413,Sund (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
3414,Sund (-2019),75-79 years,Residents in dwellings,2018,
3415,Sund (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
3416,Sund (-2019),80-84 years,Residents in dwellings,2018,
3417,Sund (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
3418,Sund (-2019),85-89 years,Residents in dwellings,2018,
3419,Sund (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
3420,Sund (-2019),90 years or older,Residents in dwellings,2018,
3421,Sund (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
3422,Sund (-2019),Unknown age,Residents in dwellings,2018,
3423,Sund (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
3424,Fjell (-2019),"Years, total",Residents in dwellings,2018,177.0
3425,Fjell (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,6.76
